ID_epi,tiempo_entrada,tiempo_salida,texto,episodio,temporada
350,00:25:15.960,00:25:20.480,"Señorita Parker, ¿adónde se ha metido?",1,1
351,00:25:29.360,00:25:30.960,(Gritos),1,1
352,00:25:40.320,00:25:41.520,Espera.,1,1
353,00:25:46.480,00:25:49.760,¡Por favor! -¡Vámonos! ¡Para allá!,1,1
354,00:25:58.280,00:26:00.440,"Para, para. Para.",1,1
355,00:26:01.000,00:26:02.120,-Vale.,1,1
356,00:26:04.080,00:26:05.280,"Vale, vale.",1,1
357,00:26:05.360,00:26:07.440,Estoy yendo muy deprisa. Lo sé.,1,1
358,00:26:07.520,00:26:11.160,(Voces y sollozos),1,1
359,00:26:12.200,00:26:14.320,"Vamos a inmortalizar esto, ¿no?",1,1
360,00:26:20.120,00:26:21.920,Vamos a hacer una foto con tu móvil.,1,1
361,00:26:23.000,00:26:24.120,Joder...,1,1
362,00:26:25.920,00:26:28.360,"¿Aquí? Es un poco cutre, ¿no?",1,1
363,00:26:28.520,00:26:30.280,-Es nuestro primer día.,1,1
364,00:26:37.760,00:26:39.160,Estás muy guapa.,1,1
365,00:26:40.880,00:26:43.480,"No veo a la niña. No la veo, joder.",1,1
366,00:26:43.560,00:26:45.440,Ábrete. Ábrete y ponte un poco sexi.,1,1
367,00:26:51.760,00:26:54.000,"Que es tu móvil. Que si quieres, la borras.",1,1
368,00:26:54.080,00:26:56.200,"Que esto es para nosotros, para ti y para mí.",1,1
369,00:26:58.800,00:27:00.400,"Va, va, va.",1,1
370,00:27:16.200,00:27:18.720,Con esta foto lo vas a petar en Internet.,1,1
371,00:27:18.800,00:27:21.400,-¡Dame el móvil! ¡Que me des el móvil!,1,1
372,00:27:22.160,00:27:23.480,¡Dame el móvil!,1,1
373,00:27:23.560,00:27:24.600,¡Dámelo!,1,1
374,00:27:24.680,00:27:27.680,"¡Que me des el móvil, joder! ¡Que me des el móvil!",1,1
375,00:27:27.760,00:27:29.400,¡Dame el móvil!,1,1
376,00:27:29.480,00:27:30.960,¡Que me des el móvil!,1,1
377,00:27:31.720,00:27:32.880,¡Ah!,1,1
378,00:28:06.360,00:28:07.760,(Llantos),1,1
379,00:28:15.520,00:28:17.040,Lo primero...,1,1
380,00:28:19.640,00:28:21.080,Buenos días.,1,1
381,00:28:26.680,00:28:28.640,Soy la persona que está al mando.,1,1
382,00:28:32.200,00:28:34.320,"Y, antes de nada, quiero...",1,1
383,00:28:35.160,00:28:37.720,presentarles mis disculpas.,1,1
384,00:28:40.680,00:28:42.880,"Realmente, no son formas de terminar la semana.",1,1
385,00:28:42.960,00:28:44.160,(DENVER) Móvil.,1,1
386,00:28:44.240,00:28:46.760,-Pero ustedes están aquí en calidad de rehenes.,1,1
387,00:28:50.200,00:28:51.200,(DENVER) Móvil.,1,1
388,00:28:51.280,00:28:53.720,"-Si obedecen, les garantizo que saldrán con vida.",1,1
389,00:28:53.800,00:28:55.800,(DENVER) Nombre. -Alison Parker.,1,1
390,00:28:56.440,00:28:58.440,(DENVER) PIN. (ALISON) 2078.,1,1
391,00:29:01.400,00:29:02.600,-Móvil.,1,1
392,00:29:05.680,00:29:07.160,"-Tranquila, tranquila.",1,1
393,00:29:07.680,00:29:09.280,Tranquila.,1,1
394,00:29:09.360,00:29:10.520,-PIN.,1,1
395,00:29:10.600,00:29:12.520,¿Para qué necesita el PIN?,1,1
396,00:29:13.840,00:29:16.760,O me das el puñetero PIN o te lo saco a culatazos. Tú verás.,1,1
397,00:29:17.760,00:29:19.000,-¿De cuánto estás?,1,1
398,00:29:19.080,00:29:20.920,-(ATERRADA) De ocho meses.,1,1
399,00:29:21.000,00:29:22.280,-De ocho meses.,1,1
400,00:29:22.360,00:29:25.120,-PIN. 1234.,1,1
401,00:29:28.080,00:29:29.680,Con toda la cara de listo que tienes,1,1
402,00:29:29.760,00:29:32.280,y pones esa mierda de PIN. Menudo gilipollas. Tu nombre.,1,1
403,00:29:32.360,00:29:33.520,Arturo. -¿Arturo qué?,1,1
404,00:29:33.600,00:29:36.320,"Arturo Román. -Arturo Román, muy bien. Arturito.",1,1
405,00:29:36.680,00:29:38.960,"(BERLÍN) Ustedes son nuestro salvoconducto aquí,",1,1
406,00:29:39.040,00:29:40.640,así que yo les voy a proteger.,1,1
407,00:29:45.040,00:29:46.200,-Eh...,1,1
408,00:29:48.960,00:29:51.040,Dame las manos. Suelta.,1,1
409,00:29:51.120,00:29:53.680,Suelta. Suelta.,1,1
410,00:29:57.120,00:29:58.520,¿Cómo te llamas?,1,1
411,00:30:00.600,00:30:01.880,-Ariadna.,1,1
412,00:30:03.640,00:30:05.000,-Ariadna.,1,1
413,00:30:06.680,00:30:08.360,Ven conmigo. Ven.,1,1
414,00:30:08.440,00:30:09.880,Tranquila.,1,1
415,00:30:09.960,00:30:11.400,Siente mis manos.,1,1
416,00:30:12.520,00:30:15.160,"¿Son las manos de un monstruo? -No, no.",1,1
417,00:30:15.240,00:30:16.920,-Porque no soy un monstruo.,1,1
418,00:30:18.600,00:30:20.600,Sé perfectamente cómo te sientes.,1,1
419,00:30:21.400,00:30:23.040,"La boca seca, sensación de ahogo...",1,1
420,00:30:23.120,00:30:25.840,Tienes que intentar tranquilizarte. Inspira.,1,1
421,00:30:25.920,00:30:27.120,Inspira.,1,1
422,00:30:28.440,00:30:29.560,Inspira.,1,1
423,00:30:30.920,00:30:33.040,"Eso es. Por favor, respiren todos conmigo.",1,1
424,00:30:33.120,00:30:34.360,Inspiren.,1,1
425,00:30:35.640,00:30:37.920,"Suave, suave.",1,1
426,00:30:39.040,00:30:42.200,Hazte responsable de tu respiración. Espira.,1,1
427,00:30:43.160,00:30:45.960,Eso es. Eso es.,1,1
428,00:30:47.880,00:30:49.280,(Teléfono),1,1
429,00:30:51.520,00:30:54.000,"¿La señorita Mónica Gaztambide, por favor?",1,1
430,00:30:54.080,00:30:56.160,"(SUSURRA) No te muevas. Por favor, no te muevas.",1,1
431,00:30:56.240,00:30:59.240,Calla. Que no te muevas.,1,1
432,00:30:59.320,00:31:00.400,Calla.,1,1
433,00:31:00.480,00:31:03.640,"La señorita Mónica Gaztambide,",1,1
434,00:31:03.720,00:31:05.760,¿sería tan amable de dar un paso al frente?,1,1
435,00:31:08.840,00:31:09.880,Soy yo.,1,1
436,00:31:22.520,00:31:24.440,(Pieza de metal cayendo),1,1
437,00:32:01.080,00:32:02.920,"(DENVER) Eres un crack, papa.",1,1
438,00:32:03.000,00:32:04.360,"Eres ""mu"" grande.",1,1
439,00:32:36.160,00:32:38.680,(GRITA ENLOQUECIDO),1,1
440,00:32:41.640,00:32:43.800,"Aquí se tiene que dormir muy bien, papa.",1,1
441,00:32:43.880,00:32:46.320,Aquí se tiene que dormir de lujo.,1,1
442,00:32:46.400,00:32:48.280,"¡Oh! ¡Papa, papa, papa, papa!",1,1
443,00:32:48.880,00:32:51.600,"Follar. Aquí, pum.",1,1
444,00:32:51.680,00:32:52.920,"Pum, pum...",1,1
445,00:32:53.000,00:32:55.880,"-Venga, déjate de hacer el tonto y a trabajar. Venga, coño.",1,1
446,00:32:57.120,00:32:58.480,-Esto huele de puta madre.,1,1
447,00:32:58.560,00:33:01.360,"Huele mejor que el cordero asado, papa, que el cordero asado.",1,1
448,00:33:01.440,00:33:03.440,"Túmbate aquí, cojones. -Venga, coño.",1,1
449,00:33:03.520,00:33:05.480,-¿Cuándo has tenido tú una cama como esta?,1,1
450,00:33:05.560,00:33:06.720,En el talego no la tenías.,1,1
451,00:33:06.800,00:33:09.560,"¿Has visto dónde estamos, papa? Que somos muy grandes.",1,1
452,00:33:09.640,00:33:10.960,Que somos muy grandes.,1,1
453,00:33:11.040,00:33:12.440,"-Chaval, no te equivoques.",1,1
454,00:33:14.360,00:33:15.720,Somos pequeños.,1,1
455,00:33:18.000,00:33:19.400,¿Tú sabes hacer algo?,1,1
456,00:33:20.080,00:33:21.440,¿Has trabajado alguna vez?,1,1
457,00:33:21.520,00:33:23.840,¿Has presentado el currículum en algún sitio?,1,1
458,00:33:24.520,00:33:26.240,"Ah. Venga, coño.",1,1
459,00:33:29.680,00:33:31.000,-El currículum.,1,1
460,00:33:32.640,00:33:34.240,¿El currículum para qué?,1,1
461,00:33:35.200,00:33:37.200,¿Para sacarte a ti de Alcalá Meco?,1,1
462,00:33:47.960,00:33:49.880,-¿Crees que me siento orgulloso de eso?,1,1
463,00:33:52.120,00:33:54.800,12 años de mi vida entrando y saliendo de la cárcel.,1,1
464,00:33:55.400,00:33:56.760,¿Y sabes por qué?,1,1
465,00:33:57.600,00:33:58.920,-¿Por qué?,1,1
466,00:34:02.160,00:34:04.160,"-Porque no soy muy listo, hijo.",1,1
467,00:34:04.720,00:34:06.000,Y tú tampoco.,1,1
468,00:34:07.280,00:34:10.680,Pero en este golpe el cerebro lo pone otro.,1,1
469,00:34:11.440,00:34:13.840,"Y si tenemos suerte y no haces mucho el gilipollas,",1,1
470,00:34:13.920,00:34:15.560,saldrás de aquí con la vida resuelta.,1,1
471,00:34:15.640,00:34:18.080,"-No voy a hacer el gilipollas. -Venga, coño.",1,1
472,00:34:19.120,00:34:20.240,Llena esto.,1,1
473,00:34:22.080,00:34:23.160,(Teléfono),1,1
474,00:34:25.240,00:34:26.720,Quiero que conteste al teléfono,1,1
475,00:34:26.800,00:34:28.880,y convenza a quien sea de que estamos cerrados,1,1
476,00:34:28.960,00:34:30.720,por un problema técnico. ¿Entendido?,1,1
477,00:34:30.800,00:34:31.920,Sí.,1,1
478,00:34:35.320,00:34:38.240,No me va a quedar más remedio que apuntarle con una pistola.,1,1
479,00:34:38.320,00:34:40.280,¿La siente? Sí.,1,1
480,00:34:41.280,00:34:42.320,Bien.,1,1
481,00:34:42.640,00:34:44.400,(Teléfono),1,1
482,00:34:44.480,00:34:45.640,Ahora.,1,1
483,00:34:53.240,00:34:55.440,"Fábrica Nacional de Moneda y Timbre, dígame.",1,1
484,00:34:56.360,00:34:59.520,"No, lo siento, no le puedo pasar con don Arturo en este momento.",1,1
485,00:35:01.240,00:35:02.800,Se ha caído el sistema.,1,1
486,00:35:03.560,00:35:05.200,"No, no puedo hacerle que suba.",1,1
487,00:35:05.880,00:35:08.040,"No, no puede subir a coger el teléfono, no.",1,1
488,00:35:09.880,00:35:11.240,"No, no va a poder ser.",1,1
489,00:35:11.600,00:35:12.600,"No, por...",1,1
490,00:35:14.800,00:35:17.880,"¡Pues porque no, porque no sé dónde está ahora mismo,",1,1
491,00:35:17.960,00:35:20.880,"porque no sé si está en la fábrica, en el museo, en la cafetería",1,1
492,00:35:20.960,00:35:23.440,"o donde esté! ¡Y, además, no es mi trabajo, señorita!",1,1
493,00:35:30.640,00:35:33.080,"Esa ha sido una interpretación de Oscar,",1,1
494,00:35:33.600,00:35:35.000,señorita Gaztambide.,1,1
495,00:35:35.080,00:35:37.240,(RESPIRA ENTRECORTADAMENTE),1,1
496,00:35:49.120,00:35:51.880,"""A los 20 minutos de entrar, comenzamos a cablear el sistema",1,1
497,00:35:51.960,00:35:54.400,"de comunicación analógica para hablar con el Profesor"".",1,1
498,00:35:54.680,00:35:56.920,(CANTA EN SU IDIOMA),1,1
499,00:35:57.000,00:36:01.120,"""Sin móviles, sin radiofrecuencia, sin que nadie pudiera oírnos.",1,1
500,00:36:01.200,00:36:05.080,Habíamos sellado las puertas y las alarmas no habían saltado.,1,1
501,00:36:05.160,00:36:08.240,"Estábamos como en un limbo del tiempo, sin que nadie supiera",1,1
502,00:36:08.320,00:36:10.960,que habíamos tomado la Fábrica de Moneda y Timbre.,1,1
503,00:36:12.320,00:36:14.280,"Y en esa dulce paz, antes de la tormenta,",1,1
504,00:36:14.360,00:36:18.960,"parecía, sencillamente, un día corriente"".",1,1
505,00:36:32.840,00:36:34.440,"Estás guapo tú, ¿eh?",1,1
506,00:36:47.320,00:36:48.400,(Puerta),1,1
507,00:36:55.960,00:36:57.040,¿Quién es?,1,1
508,00:36:57.120,00:36:58.760,"(RÍO) Soy yo, déjame pasar.",1,1
509,00:37:10.880,00:37:14.240,"Río, tío, nos pilla el Profesor y nos mata, ¿lo sabes?",1,1
510,00:37:14.320,00:37:17.040,"Lo sé, lo sé, lo sé. Tengo que hablar contigo. Siéntate.",1,1
511,00:37:17.120,00:37:18.840,"¿Qué pasa? Siéntate, coño.",1,1
512,00:37:18.920,00:37:20.240,(RESOPLA),1,1
513,00:37:20.320,00:37:21.440,¿Qué pasa?,1,1
514,00:37:21.720,00:37:23.360,Mañana es el atraco.,1,1
515,00:37:24.920,00:37:27.240,Y no tenemos ni puta idea de lo que va a pasar.,1,1
516,00:37:30.040,00:37:33.200,Por eso quiero que sepas que voy en serio contigo,1,1
517,00:37:33.280,00:37:35.640,"y entiendo perfectamente que, bueno,",1,1
518,00:37:35.720,00:37:37.840,que tú ya tienes una edad y...,1,1
519,00:37:38.960,00:37:42.040,y que puede que busques un... un compromiso más serio.,1,1
520,00:37:44.720,00:37:46.400,Por eso quiero darte algo.,1,1
521,00:37:51.040,00:37:53.640,"No te he comprado un anillo porque estamos encerrados,",1,1
522,00:37:53.720,00:37:56.280,"pero, en cuanto salga, te voy a regalar un pedruscazo",1,1
523,00:37:56.360,00:37:59.360,que vas a tener que llevar la mano en una puta carretilla.,1,1
524,00:38:00.400,00:38:01.720,¿Qué es esto?,1,1
525,00:38:02.760,00:38:05.720,¿Una chapa de pedida?,1,1
526,00:38:05.800,00:38:08.000,Ahora por lo menos sabrás mi nombre de verdad.,1,1
527,00:38:09.120,00:38:11.680,"Ya, pero es que está prohibido saber nuestros nombres.",1,1
528,00:38:11.880,00:38:13.800,"Bueno, pues no lo mires.",1,1
529,00:38:14.960,00:38:16.040,Pero es tuyo.,1,1
530,00:38:18.840,00:38:21.080,A ver cómo te cuento esto.,1,1
531,00:38:23.760,00:38:27.600,"Lo nuestro ha estado muy bien, ¿vale? Genial.",1,1
532,00:38:29.000,00:38:31.200,Nos hemos enrollado algunas noches...,1,1
533,00:38:31.280,00:38:35.240,"¿Cómo que algunas? Joder, todas, todas. Menos cuatro o cinco...",1,1
534,00:38:36.520,00:38:40.720,"Sinceramente, no creo que seamos la pareja ideal.",1,1
535,00:38:41.160,00:38:44.560,"¿No follamos bien? Sí, sí follamos bien, fantástico.",1,1
536,00:38:44.640,00:38:45.960,"Por algo se empieza, ¿no?",1,1
537,00:38:46.040,00:38:48.080,Pero hace falta algo más que follar bien,1,1
538,00:38:48.160,00:38:49.800,"para ser una pareja, ¿no?",1,1
539,00:38:51.600,00:38:53.800,¿Lo dices porque soy 12 años más joven que tú?,1,1
540,00:38:55.360,00:38:57.160,"Voy a tener 300 millones de euros, ¿eh?",1,1
541,00:38:57.240,00:38:59.440,"No soy ningún chaval, tengo la vida resuelta.",1,1
542,00:38:59.520,00:39:02.320,"De verdad, Río, ojalá hubiéramos... Eh, ¿cómo que hubiéramos?",1,1
543,00:39:03.440,00:39:06.040,"Amor había. Amor había, que estaba yo ahí.",1,1
544,00:39:14.680,00:39:15.760,"Hay otro, ¿no?",1,1
545,00:39:19.080,00:39:20.240,Ya no.,1,1
546,00:39:21.920,00:39:23.080,"Mira, Río,",1,1
547,00:39:24.440,00:39:27.960,"cuando todo esto termine, igual tú y yo nos vamos a Tahití",1,1
548,00:39:28.040,00:39:31.760,"y vemos si funciona, pero mañana yo solo quiero pensar en una cosa:",1,1
549,00:39:31.840,00:39:33.120,que no me maten.,1,1
550,00:39:44.280,00:39:45.320,Río.,1,1
551,00:40:21.400,00:40:23.480,"Río, no.",1,1
552,00:40:24.240,00:40:25.440,"No, no.",1,1
553,00:40:25.520,00:40:27.480,Te has dejado un móvil encendido.,1,1
554,00:40:28.440,00:40:29.720,Pues apágalo.,1,1
555,00:40:43.240,00:40:45.040,-Cámara acorazada abierta.,1,1
556,00:40:47.560,00:40:49.960,-Poneos los chalecos y preparaos para salir.,1,1
557,00:40:50.040,00:40:52.040,"En cuanto estéis, activaremos la alarma.",1,1
558,00:40:54.320,00:40:57.080,"Berlín, preparados para abrir las puertas.",1,1
559,00:40:57.160,00:41:01.520,"¡Rehenes, por su seguridad, todos tres pasos para atrás!",1,1
560,00:41:02.400,00:41:05.160,Un poquito más por aquí. Eso es.,1,1
561,00:41:05.240,00:41:07.320,Ahí estamos. Todo va a salir bien.,1,1
562,00:41:09.880,00:41:11.480,Un poquito más juntos.,1,1
563,00:41:22.240,00:41:24.840,Chist. Tranquilos.,1,1
564,00:41:25.760,00:41:27.840,Tranquilos. Estoy viendo las bolsas.,1,1
565,00:41:27.920,00:41:29.360,Las tienen llenas de dinero.,1,1
566,00:41:29.440,00:41:31.520,Ahora se largarán y aquí no ha pasado nada.,1,1
567,00:41:34.600,00:41:37.560,(Radio),1,1
568,00:41:43.640,00:41:46.920,(Alarma),1,1
569,00:41:54.440,00:41:55.960,"(EMISORA) ""Tenemos un 10-33",1,1
570,00:41:56.040,00:41:58.200,en la Fábrica Nacional de Moneda y Timbre.,1,1
571,00:41:58.280,00:42:00.680,"-Z24 en camino. Estamos allí en dos minutos"".",1,1
572,00:42:00.760,00:42:01.680,Dos minutos.,1,1
573,00:42:01.760,00:42:03.560,-Dos minutos.,1,1
574,00:42:03.640,00:42:07.680,(Alarma),1,1
575,00:42:07.840,00:42:11.200,¿Por qué ha saltado la alarma? No lo sé.,1,1
576,00:42:12.760,00:42:14.760,"Están parados sin hacer nada, no lo entiendo.",1,1
577,00:42:14.840,00:42:16.760,¿Por qué no cogen el dinero y se van?,1,1
578,00:42:16.840,00:42:17.960,¡No lo sé!,1,1
579,00:42:20.280,00:42:22.400,"Un minuto, 40 segundos.",1,1
580,00:42:23.400,00:42:24.960,-Un minuto...,1,1
581,00:42:29.840,00:42:31.200,¿Cómo te llamas?,1,1
582,00:42:32.600,00:42:33.720,Arturo.,1,1
583,00:42:34.400,00:42:35.480,"Arturo, ¿verdad?",1,1
584,00:42:35.560,00:42:36.760,"Sí. ¡No, no he visto nada!",1,1
585,00:42:36.840,00:42:39.920,"¡No he visto nada, lo juro, no he visto nada, no he visto nada!",1,1
586,00:42:40.000,00:42:41.600,Mírame. No he visto nada.,1,1
587,00:42:41.680,00:42:42.880,"Venga, Arturo, mírame.",1,1
588,00:42:43.320,00:42:45.360,"Mírame, mírame.",1,1
589,00:42:45.520,00:42:48.400,"Eh, eh, venga, va.",1,1
590,00:42:48.480,00:42:49.840,(LLORA),1,1
591,00:42:50.720,00:42:51.680,Eh.,1,1
592,00:42:54.200,00:42:55.520,¿Te gusta el cine?,1,1
593,00:42:59.240,00:43:00.320,¿Te gusta?,1,1
594,00:43:01.960,00:43:04.960,(SOLLOZANDO) Soy... Soy muy aficionado.,1,1
595,00:43:08.560,00:43:11.120,¿Y tú te has dado cuenta que en las películas de miedo,1,1
596,00:43:11.200,00:43:14.640,"siempre sale uno al principio, así, majete como tú,",1,1
597,00:43:14.720,00:43:17.960,"que tú dices: ""Este huele a muerto"",",1,1
598,00:43:21.600,00:43:23.400,y luego no falla? No...,1,1
599,00:43:23.480,00:43:24.760,Siempre cae.,1,1
600,00:43:28.640,00:43:32.240,"Arturo, créeme, hueles a muerto.",1,1
601,00:43:32.320,00:43:34.200,(LLORA),1,1
602,00:43:35.240,00:43:37.680,"(EMISORA) ""Z24 a central, estamos en 30 segundos"".",1,1
603,00:43:37.760,00:43:38.920,30 segundos.,1,1
604,00:43:40.440,00:43:41.440,30 segundos.,1,1
605,00:43:44.200,00:43:45.880,"""Es fundamental que la policía""",1,1
606,00:43:45.960,00:43:49.000,no tenga ni la más mínima idea de lo que estamos haciendo.,1,1
607,00:43:49.920,00:43:52.840,"Vamos a hacerles creer que entramos a robar,",1,1
608,00:43:52.920,00:43:55.720,"que nos sorprendieron huyendo con el dinero y que todo se jodió,",1,1
609,00:43:55.800,00:43:57.920,"que sacamos las armas, disparamos a bocajarro",1,1
610,00:43:58.000,00:44:01.560,y no tuvimos más remedio... que recular.,1,1
611,00:44:03.960,00:44:07.000,"""Y entonces, sin haber herido""",1,1
612,00:44:07.080,00:44:08.320,"a nadie,",1,1
613,00:44:10.800,00:44:12.200,nos metemos dentro.,1,1
614,00:44:13.600,00:44:16.960,"""Que piensen que estamos acorralados como ratas"".",1,1
615,00:44:17.040,00:44:18.040,(Sirena),1,1
616,00:44:18.120,00:44:20.040,"""Que piensen que estamos improvisando"".",1,1
617,00:44:20.120,00:44:21.200,¡Ahora!,1,1
618,00:44:22.040,00:44:24.720,"-¡Tokio! ¡Tokio, espera, joder, vas antes!",1,1
619,00:44:24.800,00:44:26.000,¡Tokio!,1,1
620,00:44:26.080,00:44:28.160,(Sirena),1,1
621,00:44:28.240,00:44:33.000,"""Salir, tirar el dinero, disparar al suelo y volver"".",1,1
622,00:44:33.080,00:44:34.760,(GRITAN),1,1
623,00:44:34.840,00:44:36.800,"""Lo había escuchado más de 30 veces"".",1,1
624,00:44:36.880,00:44:38.760,(Disparos),1,1
625,00:44:39.840,00:44:41.680,"""Pero lo que no nos dijo el Profesor",1,1
626,00:44:41.760,00:44:43.960,"es que ellos también dispararían a bocajarro"".",1,1
627,00:44:44.640,00:44:46.120,"¡Río, Río!",1,1
628,00:44:47.880,00:44:50.440,(Disparos),1,1
629,00:44:53.640,00:44:55.080,"¡Cago en la puta, tío!",1,1
630,00:44:55.160,00:44:57.920,(Disparos),1,1
631,00:45:02.280,00:45:04.960,(Disparos),1,1
632,00:45:39.400,00:45:41.200,(HABLA ENTRE SOLLOZOS),1,1
633,00:45:41.280,00:45:42.240,¡Me cago en la puta!,1,1
634,00:45:42.320,00:45:45.280,"¡La primera en la frente, tío, la puta primera en la frente!",1,1
635,00:46:05.160,00:46:06.520,¡Joder!,1,1
636,00:46:07.680,00:46:10.080,"(RADIO) ""Apoyo urgente. Solicito apoyo urgente.",1,1
637,00:46:10.160,00:46:11.840,En la Fábrica de Moneda y Timbre.,1,1
638,00:46:11.920,00:46:14.200,Hemos recibido fuego hostil. Agente herido.,1,1
639,00:46:14.280,00:46:15.640,"Repito, agente herido"".",1,1
640,00:46:15.720,00:46:20.320,"""La bala de un M16 sale disparada a 3510 km/h.",1,1
641,00:46:20.840,00:46:23.120,Vuela más rápido que la velocidad del sonido.,1,1
642,00:46:24.880,00:46:26.960,Así que si te disparan al corazón,1,1
643,00:46:27.480,00:46:29.680,ni siquiera oirás la bala que te ha matado.,1,1
644,00:46:31.080,00:46:33.720,"De esa manera supe que lo había jodido todo,",1,1
645,00:46:33.800,00:46:35.600,en una milésima de segundo,1,1
646,00:46:36.240,00:46:38.440,"y de la misma forma que siempre"".",1,1
647,00:46:40.240,00:46:41.840,(Trueno),1,1
1,00:00:06.000,00:00:08.160,"""Mucho cuidado, porque en el momento en que haya",2,1
2,00:00:08.240,00:00:10.600,"una sola gota de sangre, dejaremos de ser unos Robin Hood",2,1
3,00:00:10.680,00:00:13.000,"para convertirnos simplemente en unos hijos de puta"".",2,1
4,00:00:13.080,00:00:13.880,(GRITAN),2,1
5,00:00:13.960,00:00:15.760,(Ráfaga de disparos),2,1
6,00:00:20.920,00:00:22.320,"¡Río, Río!",2,1
7,00:00:23.760,00:00:24.480,(Disparos),2,1
8,00:00:29.120,00:00:30.560,"¡Cago en la puta, tío!",2,1
9,00:00:30.640,00:00:33.400,(Disparos),2,1
